t,v
1553694214,1723
1553694422,1761
1553694640,1808
1553694848,1698
1553695063,1727
1553695271,1727
1553695481,1808
1553705916,1680
1553706127,1746
1553706336,1728
1553706546,1692
1553706762,1808
1553706978,1808
1553707187,1697
1553707397,1691
1553707605,1757
1553707823,1713
1553708036,1706
1553708246,1657
1553708455,1759
1553708673,1726
1553708881,1808
1553709092,1733
1553719491,1811
1553719710,1715
1553719918,1795
1553720129,1760
1553720337,1671
1553720547,1775
1553720763,1728
1553720978,1753
1553721186,1671
1553721396,1770
1553721605,1729
1553721823,1689
1553722036,1655
1553722246,1786
1553722455,1721
1553732915,1680
1553733123,1811
1553733333,1729
1553733542,1717
1553733760,1805
1553733973,1774
1553734184,1718
1553734392,1766
1553734602,1810
1553734818,1693
1553735031,1809
1553735239,1694
1553735449,1663
1553735666,1731
1553735876,1810
1553736089,1680
1553746473,1812
1553746689,1683
1553746899,1766
1553747108,1725
1553747318,1683
1553747526,1808
1553747745,1728
1553747958,1727
1553748168,1687
1553748376,1808
1553748586,1732
1553748802,1671
1553749015,1734
1553749223,1664
1553749433,1786
1553759822,1680
1553760038,1681
1553760246,1813
1553760457,1730
1553760673,1697
1553760883,1813
1553761092,1679
1553761303,1761
1553761511,1729
1553761729,1680
1553761943,1712
1553762154,1806
1553762362,1709
1553762572,1663
1553762788,1784
1553763003,1802
1553773451,1810
1553773669,1728
1553773877,1732
1553774091,1700
1553774299,1806
1553774510,1739
1553774726,1663
1553774943,1663
1553775151,1739
1553775361,1713
1553775569,1787
1553775787,1810
1553776001,1731
1553776211,1698
1553776419,1805
1553776637,1746
1553787058,1789
1553787268,1812
1553787477,1680
1553787695,1776
1553787903,1717
1553788114,1678
1553788322,1814
1553788532,1728
1553788749,1751
1553788962,1712
1553789170,1786
1553789380,1813
1553789589,1681
1553789807,1728
1553790020,1794
1553800449,1759
1553800665,1667
1553800876,1687
1553801089,1808
1553801299,1731
1553801507,1680
1553801726,1803
1553801940,1730
1553802151,1701
1553802359,1806
1553802569,1734
1553802786,1667
1553802998,1732
1553803206,1653
1553803417,1795
1553803633,1707
1553814040,1776
1553814248,1725
1553814458,1681
1553814675,1813
1553814885,1699
1553815095,1808
1553815305,1738
1553815513,1674
1553815732,1797
1553815943,1729
1553816153,1808
1553816362,1701
1553816572,1668
1553816788,1735
1553817003,1808
1553827443,1759
1553827662,1707
1553827870,1809
1553828081,1730
1553828289,1705
1553828500,1807
1553828716,1697
1553828927,1776
1553829136,1722
1553829346,1680
1553829554,1813
1553829773,1728
1553829987,1683
1553830197,1731
1553830405,1732
1553830624,1695
1553841018,1733
1553841228,1808
1553841436,1700
1553841654,1666
1553841862,1745
1553842072,1713
1553842281,1774
1553842491,1810
1553842707,1689
1553842917,1762
1553843126,1728
1553843336,1689
1553843544,1808
1553843762,1733
1553843976,1706
1553854441,1733
1553854657,1677
1553854867,1775
1553855075,1727
1553855286,1686
1553855494,1811
1553855712,1731
1553855920,1690
1553856130,1806
1553856339,1712
1553856549,1674
1553856765,1813
1553856978,1713
1553857187,1732
1553857397,1707
1553857605,1791
1553867999,1735
1553868208,1731
1553868418,1695
1553868634,1808
1553868845,1731
1553869059,1700
1553869269,1664
1553869477,1746
1553869695,1712
1553869904,1792
1553870114,1787
1553870322,1677
1553870533,1765
1553870749,1727
1553870962,1792
1553881349,1721
1553881559,1674
1553881775,1814
1553881992,1783
1553882200,1675
1553882411,1767
1553882627,1723
1553882837,1679
1553883047,1730
1553883258,1691
1553883466,1807
1553883684,1733
1553883892,1776
1553884104,1813
1553884312,1680
1553884522,1735
1553894977,1773
1553895188,1813
1553895396,1685
1553895614,1744
1553895822,1730
1553896038,1731
1553896247,1683
1553896457,1801
1553896673,1711
1553896883,1744
1553897093,1732
1553897303,1691
1553897511,1809
1553897730,1729
1553897943,1715
1553898153,1679
1553908585,1659
1553908803,1787
1553909018,1738
1553909228,1711
1553909436,1790
1553909655,1811
1553909863,1677
1553910073,1763
1553910281,1728
1553910492,1688
1553910708,1810
1553910918,1721
1553911127,1764
1553911337,1812
1553911546,1689
1553921975,1756
1553922184,1728
1553922394,1696
1553922602,1806
1553922820,1735
1553923033,1728
1553923244,1691
1553923452,1808
1553923670,1733
1553923878,1774
1553924092,1719
1553924300,1769
1553924510,1809
1553924727,1680
1553924942,1699
1553925151,1798
1553935567,1694
1553935783,1807
1553935995,1699
1553936203,1803
1553936413,1755
1553936630,1662
1553936840,1785
1553937054,1814
1553937264,1724
1553937472,1751
1553937691,1811
1553937899,1679
1553938110,1759
1553938318,1728
1553938528,1687
1553948970,1737
1553949180,1808
1553949388,1696
1553949598,1731
1553949815,1731
1553950028,1761
1553950236,1728
1553950446,1687
1553950663,1811
1553950873,1700
1553951083,1798
1553951293,1759
1553951501,1673
1553951720,1791
1553951933,1809
1553952143,1731
1553962544,1712
1553962762,1678
1553962976,1762
1553963186,1810
1553963395,1691
1553963605,1663
1553963821,1759
1553964035,1808
1553964244,1703
1553964454,1653
1553964670,1744
1553964880,1763
1553965092,1726
1553965302,1691
1553965510,1808
1553975968,1758
1553976176,1728
1553976386,1695
1553976594,1810
1553976813,1730
1553977026,1727
1553977236,1686
1553977444,1808
1553977663,1730
1553977871,1799
1553978083,1776
1553978291,1679
1553978501,1745
1553978717,1727
1553978929,1690
1553979137,1733
1553989526,1723
1553989742,1757
1553989957,1675
1553990165,1811
1553990375,1723
1553990584,1754
1553990802,1811
1553991012,1742
1553991222,1808
1553991431,1694
1553991649,1713
1553991857,1730
1553992068,1695
1553992276,1808
1553992486,1733
1554002875,1723
1554003089,1680
1554003297,1813
1554003508,1728
1554003724,1726
1554003939,1653
1554004148,1797
1554004358,1722
1554004566,1733
1554004784,1810
1554004995,1747
1554005205,1810
1554005413,1691
1554005632,1744
1554005840,1732
1554006054,1808
1554016433,1703
1554016652,1681
1554016860,1735
1554017070,1709
1554017279,1794
1554017489,1776
1554017705,1675
1554017915,1785
1554018124,1722
1554018334,1683
1554018542,1810
1554018760,1733
1554018974,1715
1554019184,1678
1554019392,1811
1554029787,1805
1554030001,1733
1554030211,1707
1554030420,1798
1554030638,1760
1554030846,1670
1554031060,1726
1554031268,1755
1554031479,1809
1554031695,1693
1554031905,1754
1554032114,1729
1554032324,1696
1554032532,1808
1554032750,1734
1554032961,1807
1554043345,1687
1554043553,1811
1554043772,1731
1554043985,1721
1554044195,1683
1554044403,1810
1554044622,1722
1554044830,1751
1554045047,1773
1554045255,1727
1554045465,1687
1554045681,1810
1554045892,1702
1554046104,1731
1554046314,1706
1554056694,1813
1554056904,1719
1554057113,1765
1554057323,1811
1554057531,1689
1554057749,1669
1554057960,1697
1554058170,1667
1554058378,1739
1554058588,1733
1554058803,1679
1554059020,1717
1554059228,1730
1554059438,1706
1554059654,1783
1554059864,1814
1554070252,1671
1554070463,1777
1554070679,1724
1554070889,1727
1554071103,1744
1554071313,1808
1554071522,1698
1554071738,1696
1554071951,1674
1554072162,1775
1554072370,1727
1554072580,1680
1554072796,1811
1554073011,1776
1554073220,1722
1554083606,1778
1554083822,1675
1554084038,1674
1554084246,1813
1554084457,1724
1554084673,1746
1554084883,1738
1554085092,1657
1554085303,1788
1554085511,1717
1554085729,1671
1554085943,1762
1554086153,1810
1554086362,1684
1554086572,1728
1554086788,1732
1554097234,1679
1554097442,1811
1554097661,1726
1554097869,1783
1554098080,1811
1554098288,1680
1554098498,1743
1554098715,1728
1554098926,1674
1554099134,1811
1554099344,1727
1554099552,1738
1554099770,1808
1554099984,1734
1554100194,1711
1554100403,1787
1554110842,1712
1554111054,1716
1554111264,1675
1554111472,1811
1554111690,1730
1554111899,1771
1554112109,1810
1554112318,1683
1554112528,1726
1554112744,1730
1554112959,1809
1554113167,1691
1554113377,1697
1554113585,1742
1554113803,1712
1554124228,1671
1554124439,1786
1554124655,1721
1554124865,1680
1554125073,1810
1554125283,1731
1554125492,1698
1554125710,1808
1554125918,1691
1554126129,1699
1554126337,1733
1554126547,1709
1554126763,1788
1554126978,1712
1554127187,1732
1554127397,1707
1554137819,1719
1554138036,1727
1554138244,1744
1554138454,1809
1554138670,1694
1554138880,1744
1554139092,1669
1554139302,1777
1554139511,1722
1554139729,1675
1554139943,1766
1554140153,1811
1554140362,1685
1554140572,1744
1554140788,1729
1554151227,1680
1554151435,1733
1554151654,1697
1554151862,1806
1554152072,1732
1554152280,1653
1554152491,1793
1554152707,1714
1554152917,1659
1554153126,1760
1554153336,1714
1554153544,1777
1554153762,1811
1554153976,1728
1554154187,1687
1554154395,1811
1554164801,1719
1554165012,1811
1554165222,1722
1554165430,1763
1554165649,1813
1554165857,1682
1554166067,1766
1554166276,1726
1554166486,1683
1554166702,1809
1554166913,1725
1554167121,1750
1554167332,1810
1554167540,1694
1554167758,1662
1554178221,1698
1554178431,1808
1554178647,1694
1554178858,1689
1554179066,1729
1554179277,1698
1554179485,1807
1554179703,1731
1554179911,1725
1554180122,1808
1554180330,1702
1554180540,1654
1554180756,1814
1554180973,1807
1554181181,1676
1554181391,1761
1554191779,1725
1554191995,1728
1554192203,1706
1554192413,1807
1554192630,1698
1554192840,1668
1554193054,1796
1554193264,1759
1554193472,1675
1554193691,1775
1554193899,1710
1554194110,1671
1554194318,1811
1554194528,1721
1554194745,1780
1554205132,1788
1554205340,1718
1554205551,1679
1554205767,1812
1554205979,1680
1554206188,1814
1554206398,1728
1554206614,1708
1554206824,1808
1554207036,1805
1554207246,1735
1554207455,1680
1554207673,1771
1554207881,1696
1554208092,1680
1554208301,1733
1554218690,1703
1554218899,1809
1554219110,1730
1554219318,1691
1554219528,1808
1554219745,1697
1554219959,1729
1554220168,1727
1554220378,1808
1554220586,1725
1554220803,1681
1554221018,1776
1554221228,1813
1554221436,1679
1554221655,1745
1554232040,1799
1554232250,1755
1554232458,1675
1554232677,1793
1554232885,1680
1554233097,1759
1554233305,1729
1554233515,1689
1554233732,1810
1554233945,1658
1554234153,1751
1554234364,1712
1554234572,1788
1554234790,1813
1554235004,1729
1554235214,1698
1554245598,1682
1554245816,1746
1554246027,1681
1554246237,1738
1554246445,1729
1554246664,1686
1554246872,1732
1554247084,1699
1554247292,1802
1554247502,1759
1554247718,1671
1554247930,1810
1554248138,1696
1554248348,1667
1554248556,1733
1554258956,1716
1554259165,1733
1554259375,1703
1554259583,1802
1554259801,1743
1554260012,1806
1554260222,1738
1554260430,1670
1554260649,1793
1554260857,1719
1554261067,1673
1554261276,1810
1554261486,1722
1554261702,1768
1554261913,1828
1554262121,1677
1554272509,1667
1554272725,1733
1554272942,1730
1554273151,1698
1554273361,1807
1554273569,1701
1554273787,1658
1554274001,1761
1554274211,1810
1554274419,1689
1554274637,1695
1554274846,1732
1554275060,1794
1554275268,1712
1554275478,1673
1554275695,1741
1554286117,1691
1554286325,1810
1554286535,1732
1554286752,1679
1554286964,1732
1554287173,1680
1554287383,1799
1554287591,1690
1554287810,1707
1554288023,1760
1554288233,1810
1554288441,1690
1554288659,1693
1554288868,1728
1554289079,1693
1554299487,1657
1554299705,1775
1554299913,1712
1554300124,1669
1554300332,1811
1554300543,1726
1554300759,1737
1554300976,1781
1554301184,1721
1554301394,1680
1554301602,1813
1554301821,1729
1554302034,1717
1554302244,1679
1554302452,1814
1554302670,1730
1554313095,1702
1554313305,1675
1554313513,1737
1554313732,1707
1554313943,1725
1554314153,1680
1554314361,1812
1554314572,1728
1554314788,1709
1554315003,1680
1554315211,1811
1554315421,1732
1554315637,1655
1554315847,1791
1554316059,1775
1554326485,1653
1554326701,1821
1554326911,1710
1554327120,1783
1554327330,1813
1554327538,1679
1554327757,1749
1554327971,1811
1554328182,1723
1554328390,1771
1554328600,1812
1554328816,1683
1554329029,1812
1554329237,1681
1554329448,1751
1554329664,1731
1554340076,1702
1554340285,1807
1554340495,1739
1554340711,1665
1554340922,1806
1554341130,1706
1554341341,1653
1554341549,1775
1554341767,1721
1554341978,1805
1554342188,1717
1554342396,1762
1554342613,1808
1554342822,1703
1554343038,1703
1554353479,1693
1554353698,1808
1554353906,1686
1554354117,1712
1554354325,1728
1554354535,1701
1554354751,1797
1554354964,1693
1554355173,1808
1554355383,1733
1554355591,1733
1554355810,1809
1554356023,1812
1554356233,1728
1554356442,1744
1554356660,1813
1554367054,1715
1554367264,1677
1554367473,1813
1554367691,1728
1554367899,1776
1554368110,1813
1554368318,1680
1554368528,1744
1554368745,1722
1554368960,1814
1554369168,1677
1554369378,1750
1554369586,1776
1554369803,1718
1554370018,1655
1554380478,1709
1554380694,1733
1554380904,1687
1554381113,1808
1554381323,1731
1554381531,1671
1554381749,1791
1554381960,1671
1554382170,1779
1554382378,1722
1554382588,1712
1554382803,1792
1554383020,1798
1554383228,1715
1554383438,1678
1554383654,1813
1554394036,1719
1554394244,1759
1554394454,1810
1554394670,1694
1554394880,1757
1554395092,1677
1554395302,1775
1554395510,1725
1554395729,1679
1554395943,1751
1554396153,1811
1554396361,1691
1554396572,1708
1554396788,1734
1554397003,1811
1554407385,1775
1554407595,1757
1554407812,1675
1554408028,1680
1554408236,1810
1554408447,1730
1554408663,1747
1554408873,1733
1554409083,1654
1554409293,1791
1554409501,1718
1554409720,1675
1554409933,1699
1554410143,1803
1554410351,1709
1554410562,1670
1554421014,1722
1554421224,1682
1554421432,1810
1554421650,1728
1554421859,1743
1554422069,1810
1554422277,1694
1554422488,1674
1554422703,1813
1554422913,1712
1554423122,1790
1554423332,1813
1554423541,1677
1554423759,1744
1554423972,1788
1554424182,1812
1554434629,1740
1554434840,1712
1554435054,1671
1554435264,1776
1554435472,1727
1554435691,1683
1554435899,1811
1554436110,1726
1554436318,1739
1554436528,1809
1554436745,1686
1554436959,1728
1554437167,1744
1554437378,1808
1554437586,1711
1554448012,1722
1554448220,1771
1554448430,1814
1554448647,1679
1554448857,1767
1554449066,1720
1554449276,1680
1554449484,1811
1554449703,1725
1554449911,1780
1554450122,1811
1554450330,1680
1554450540,1758
1554450756,1729
1554450973,1725
1554451181,1754
1554461603,1815
1554461819,1681
1554462035,1680
1554462244,1810
1554462454,1729
1554462670,1729
1554462880,1709
1554463092,1789
1554463302,1812
1554463510,1680
1554463729,1781
1554463943,1811
1554464153,1727
1554464362,1740
1554464572,1810
1554475006,1722
1554475216,1679
1554475424,1809
1554475642,1728
1554475851,1709
1554476064,1712
1554476273,1782
1554476483,1813
1554476699,1672
1554476910,1787
1554477118,1722
1554477328,1680
1554477536,1811
1554477754,1730
1554477968,1712
1554478178,1671
1554488581,1809
1554488799,1731
1554489009,1812
1554489220,1731
1554489428,1682
1554489646,1799
1554489854,1716
1554490064,1669
1554490273,1813
1554490483,1728
1554490699,1764
1554490909,1811
1554491118,1681
1554491328,1739
1554491536,1729
1554502004,1711
1554502212,1789
1554502423,1811
1554502639,1680
1554502849,1746
1554503062,1798
1554503272,1747
1554503481,1674
1554503699,1785
1554503907,1712
1554504118,1675
1554504326,1810
1554504536,1725
1554504752,1726
1554504965,1728
1554505173,1728
1554515562,1803
1554515778,1712
1554515995,1711
1554516203,1790
1554516413,1813
1554516630,1675
1554516840,1775
1554517054,1814
1554517264,1727
1554517473,1742
1554517691,1809
1554517899,1682
1554518110,1738
1554518318,1731
1554518528,1698
1554518745,1808
1554529170,1733
1554529378,1732
1554529588,1727
1554529803,1743
1554530020,1773
1554530228,1726
1554530439,1686
1554530655,1808
1554530865,1731
1554531073,1665
1554531283,1795
1554531492,1711
1554531710,1659
1554531918,1734
1554532129,1703
1554542540,1786
1554542758,1811
1554542971,1776
1554543181,1722
1554543389,1770
1554543600,1811
1554543816,1679
1554544029,1813
1554544237,1681
1554544447,1745
1554544664,1725
1554544874,1706
1554545084,1735
1554545294,1711
1554545502,1791
1554545720,1791
1554556148,1655
1554556358,1786
1554556566,1723
1554556784,1680
1554556995,1712
1554557205,1675
1554557414,1813
1554557632,1717
1554557840,1776
1554558055,1680
1554558263,1811
1554558473,1731
1554558689,1703
1554558899,1808
1554559108,1702
1554569538,1793
1554569755,1718
1554569970,1732
1554570178,1655
1554570388,1792
1554570596,1734
1554570813,1711
1554571026,1711
1554571236,1670
1554571444,1814
1554571662,1723
1554571870,1805
1554572082,1746
1554572290,1671
1554572500,1779
1554572717,1718
1554583130,1680
1554583338,1813
1554583548,1731
1554583764,1685
1554583978,1702
1554584187,1802
1554584397,1744
1554584605,1678
1554584823,1750
1554585036,1802
1554585247,1747
1554585455,1671
1554585673,1759
1554585881,1703
1554586092,1655
1554596533,1780
1554596751,1813
1554596961,1774
1554597171,1813
1554597379,1683
1554597590,1759
1554597806,1729
1554598023,1727
1554598231,1751
1554598441,1812
1554598658,1680
1554598868,1774
1554599077,1727
1554599287,1685
1554599495,1809
1554599713,1734
1554610107,1693
1554610317,1673
1554610526,1735
1554610744,1712
1554610957,1689
1554611167,1702
1554611375,1734
1554611586,1710
1554611802,1786
1554612014,1713
1554612222,1775
1554612432,1810
1554612649,1679
1554612859,1763
1554613068,1723
